ID,m2,m3,m4,k,alpha,beta,Tem,omega_1,omega_2,omega_3,D_1,D_2,D_3,EVnorm1_1,EVnorm1_2,EVnorm1_3,EVnorm2_1,EVnorm2_2,EVnorm2_3,EVnorm3_1,EVnorm3_2,EVnorm3_3
173,1,1,1,2,1,1,20,22.5,62.5,86.6,0.015,0.0081,0.0079,0.335,0.599,0.723,0.76,0.223,-0.62,0.519,-0.734,0.421
174,1,1,1,2,1,1,20,22.6,62.2,84.6,0.015,0.0081,0.008,0.337,0.602,0.726,0.748,0.22,-0.61,0.524,-0.742,0.425
175,1,1,1,2,1,1,20,22.3,62.2,86.1,0.0151,0.0082,0.008,0.338,0.603,0.728,0.758,0.223,-0.618,0.522,-0.739,0.423
176,1,1,1,2,1,1,20,22.7,61.8,86.8,0.0148,0.0082,0.0079,0.337,0.601,0.725,0.763,0.224,-0.622,0.526,-0.744,0.426
177,1,1,1,2,1,1,20,22.2,63,84.8,0.0151,0.0081,0.008,0.335,0.599,0.723,0.754,0.221,-0.614,0.524,-0.742,0.425
178,1,1,1,2,1,1,20,22.8,62.8,85.5,0.0149,0.0081,0.0079,0.335,0.599,0.723,0.753,0.221,-0.614,0.524,-0.742,0.425
179,1,1,1,2,1,1,20,22.5,63.2,86.5,0.0149,0.008,0.0079,0.339,0.605,0.73,0.749,0.22,-0.61,0.524,-0.741,0.425
180,1,1,1,2,1,1,20,22.5,62.1,85.8,0.015,0.0082,0.0079,0.339,0.606,0.731,0.755,0.222,-0.615,0.523,-0.74,0.424
181,1,1,1,2,1,1,20,22.5,61.7,86.1,0.0151,0.0082,0.008,0.33,0.59,0.712,0.757,0.222,-0.617,0.523,-0.74,0.424
182,1,1,1,2,1,1,20,22.8,61.7,86.1,0.0149,0.0082,0.008,0.338,0.604,0.729,0.756,0.222,-0.616,0.525,-0.744,0.426
183,1,1,1,2,1,1,20,22.3,62.3,85.7,0.0151,0.0082,0.008,0.338,0.604,0.729,0.746,0.219,-0.608,0.522,-0.739,0.423
184,1,1,1,2,1,1,20,22.6,62,85.9,0.015,0.0081,0.0079,0.337,0.602,0.726,0.761,0.224,-0.62,0.519,-0.736,0.421
185,1,1,1,2,1,1,20,22.6,62.1,86.2,0.015,0.0081,0.0079,0.339,0.606,0.731,0.749,0.22,-0.61,0.524,-0.742,0.425
186,1,1,1,2,1,1,20,22.5,61.8,85.5,0.015,0.0082,0.008,0.337,0.602,0.726,0.753,0.221,-0.614,0.521,-0.738,0.423
187,1,1,1,2,1,1,20,22.6,62.6,85,0.015,0.0082,0.008,0.337,0.603,0.727,0.76,0.223,-0.62,0.527,-0.746,0.427
188,1,1,1,2,1,1,20,22.3,61.8,85.4,0.0151,0.0081,0.0079,0.335,0.598,0.722,0.759,0.223,-0.619,0.522,-0.739,0.423
189,1,1,1,2,1,1,20,22.4,61.7,86,0.015,0.0082,0.0079,0.337,0.601,0.726,0.755,0.222,-0.616,0.527,-0.746,0.427
190,1,1,1,2,1,1,20,22.5,62.5,85.2,0.015,0.0081,0.008,0.335,0.598,0.721,0.758,0.223,-0.618,0.523,-0.741,0.424
191,1,1,1,2,1,1,20,22.6,61.8,85.4,0.0151,0.0082,0.0079,0.338,0.603,0.728,0.758,0.223,-0.618,0.522,-0.739,0.423
192,1,1,1,2,1,1,20,22.3,61.8,85.6,0.0151,0.0082,0.0079,0.336,0.599,0.723,0.754,0.222,-0.615,0.525,-0.743,0.425
193,1,1,1,2,1,1,20,22.4,62,84.3,0.015,0.0082,0.0081,0.338,0.605,0.729,0.757,0.222,-0.617,0.524,-0.742,0.425
194,1,1,1,2,1,1,20,22.6,61.8,86.6,0.015,0.0082,0.0079,0.338,0.603,0.728,0.757,0.222,-0.617,0.519,-0.735,0.421
195,1,1,1,2,1,1,20,22.6,62.2,85.4,0.015,0.0081,0.008,0.336,0.6,0.724,0.755,0.222,-0.616,0.526,-0.744,0.426
196,1,1,1,2,1,1,20,22.7,62.1,85.4,0.015,0.0082,0.0079,0.336,0.6,0.725,0.758,0.223,-0.618,0.521,-0.737,0.422
197,1,1,1,2,1,1,20,22.7,62.6,85.8,0.0151,0.0082,0.008,0.335,0.598,0.721,0.747,0.219,-0.609,0.519,-0.734,0.421
198,1,1,1,2,1,1,20,22.5,62,85.5,0.015,0.0081,0.008,0.336,0.6,0.724,0.754,0.221,-0.614,0.522,-0.739,0.423
199,1,1,1,2,1,1,20,22.7,62,85.6,0.0149,0.0081,0.0079,0.339,0.605,0.731,0.757,0.222,-0.617,0.518,-0.734,0.42
200,1,1,1,2,1,1,20,22.6,62.6,86,0.015,0.0081,0.008,0.334,0.597,0.72,0.758,0.223,-0.618,0.525,-0.743,0.426
201,1,1,1,2,1,1,20,22.3,61.9,85.1,0.0151,0.0082,0.008,0.338,0.603,0.728,0.754,0.221,-0.614,0.527,-0.746,0.427
202,1,1,1,2,1,1,20,22.8,62,86.4,0.0148,0.0082,0.0079,0.335,0.598,0.722,0.755,0.222,-0.615,0.526,-0.745,0.426
203,1,1,1,2,1,1,20,22.5,62.2,85.2,0.015,0.0082,0.0079,0.336,0.6,0.724,0.759,0.223,-0.619,0.526,-0.745,0.426
204,1,1,1,2,1,1,20,22.7,61.8,85.8,0.015,0.0082,0.008,0.338,0.605,0.729,0.753,0.221,-0.614,0.52,-0.736,0.422
205,1,1,1,2,1,1,20,22.6,61.8,86,0.0149,0.0081,0.0079,0.332,0.593,0.716,0.758,0.223,-0.618,0.518,-0.734,0.42
206,1,1,1,2,1,1,20,22.6,62.3,86.3,0.0151,0.0081,0.0079,0.339,0.605,0.73,0.759,0.223,-0.619,0.524,-0.742,0.425
207,1,1,1,2,1,1,20,22.8,62.6,85.5,0.0149,0.0081,0.0079,0.337,0.601,0.726,0.752,0.221,-0.613,0.525,-0.743,0.425
208,1,1,1,2,1,1,20,22.4,62.8,86.4,0.015,0.0082,0.008,0.334,0.597,0.721,0.756,0.222,-0.617,0.521,-0.738,0.423
209,1,1,1,2,1,1,20,22.6,61.7,86.3,0.015,0.0082,0.0079,0.338,0.603,0.728,0.754,0.221,-0.615,0.525,-0.743,0.426
210,1,1,1,2,1,1,20,22.6,62.3,85.9,0.015,0.0082,0.0079,0.335,0.599,0.723,0.762,0.224,-0.621,0.527,-0.747,0.428
211,1,1,1,2,1,1,20,22.7,62,86.4,0.0149,0.0081,0.0079,0.334,0.597,0.72,0.759,0.223,-0.619,0.52,-0.736,0.422
212,1,1,1,2,1,1,20,22.9,62.1,86.2,0.0149,0.0081,0.0079,0.334,0.597,0.721,0.758,0.223,-0.618,0.527,-0.746,0.427
213,1,1,1,2,1,1,20,22.8,62.2,85.7,0.0149,0.0082,0.0079,0.336,0.6,0.724,0.748,0.22,-0.61,0.519,-0.735,0.421
214,1,1,1,2,1,1,20,22.7,61.6,85.8,0.015,0.0082,0.008,0.335,0.598,0.721,0.751,0.221,-0.612,0.525,-0.744,0.426
215,1,1,1,2,1,1,20,22.6,62.3,86,0.015,0.0081,0.0079,0.338,0.604,0.729,0.755,0.222,-0.616,0.52,-0.736,0.421
216,1,1,1,2,1,1,20,22.7,62.5,86.3,0.015,0.0081,0.0079,0.335,0.598,0.722,0.756,0.222,-0.616,0.523,-0.741,0.424
217,1,1,1,2,1,1,20,22.6,62.2,86,0.015,0.0081,0.0079,0.336,0.601,0.725,0.756,0.222,-0.616,0.521,-0.737,0.422
218,1,1,1,2,1,1,20,22.6,62.4,86.5,0.0149,0.0082,0.0079,0.337,0.602,0.726,0.753,0.221,-0.614,0.52,-0.736,0.422
219,1,1,1,2,1,1,20,22.6,62.2,85.8,0.015,0.0081,0.0079,0.335,0.598,0.722,0.754,0.221,-0.615,0.522,-0.739,0.423
220,1,1,1,2,1,1,20,22.4,62.3,86.5,0.015,0.0081,0.008,0.338,0.603,0.728,0.756,0.222,-0.616,0.521,-0.738,0.423
221,1,1,1,2,1,1,20,22.3,62.2,86.1,0.0151,0.0082,0.008,0.334,0.597,0.72,0.756,0.222,-0.616,0.526,-0.745,0.427
222,1,1,1,2,1,1,20,22.9,62.4,85.8,0.0149,0.0081,0.0079,0.335,0.598,0.722,0.75,0.22,-0.612,0.519,-0.735,0.421
223,1,1,1,2,1,1,20,22.6,62.1,84.4,0.0149,0.0081,0.008,0.336,0.599,0.723,0.749,0.22,-0.61,0.526,-0.744,0.426
224,1,1,1,2,1,1,20,22.4,61.9,85.1,0.0151,0.0082,0.0079,0.334,0.597,0.721,0.752,0.221,-0.613,0.527,-0.747,0.428
225,1,1,1,2,1,1,20,22.4,62.4,85.6,0.015,0.0081,0.008,0.339,0.606,0.731,0.758,0.223,-0.618,0.528,-0.748,0.428
226,1,1,1,2,1,1,20,22.6,62.5,86.1,0.015,0.0081,0.0079,0.337,0.602,0.727,0.757,0.223,-0.618,0.521,-0.737,0.422
227,1,1,1,2,1,1,20,22.4,62.3,85.4,0.0151,0.0081,0.008,0.339,0.606,0.731,0.755,0.222,-0.615,0.52,-0.736,0.422
228,1,1,1,2,1,1,20,22.8,62.2,85.5,0.0149,0.0082,0.008,0.334,0.597,0.721,0.759,0.223,-0.619,0.524,-0.743,0.425
229,1,1,1,2,1,1,20,22.7,62.5,86.5,0.015,0.0082,0.0079,0.339,0.605,0.73,0.753,0.221,-0.614,0.526,-0.744,0.426
230,1,1,1,2,1,1,20,22.5,62.9,86.8,0.0151,0.0081,0.0079,0.334,0.597,0.72,0.759,0.223,-0.619,0.522,-0.739,0.423
231,1,1,1,2,1,1,20,22.8,62.1,85.4,0.0149,0.0081,0.008,0.335,0.598,0.721,0.756,0.222,-0.617,0.523,-0.741,0.424
232,1,1,1,2,1,1,20,22.7,62,85.2,0.0149,0.0082,0.008,0.337,0.603,0.727,0.75,0.22,-0.611,0.525,-0.744,0.426
233,1,1,1,2,1,1,20,22.3,61.4,85.6,0.015,0.0082,0.008,0.337,0.602,0.726,0.757,0.222,-0.617,0.519,-0.736,0.421
234,1,1,1,2,1,1,20,22.7,62.6,85.8,0.015,0.0081,0.008,0.337,0.602,0.727,0.758,0.223,-0.618,0.522,-0.74,0.424
235,1,1,1,2,1,1,20,22.6,62.7,86.2,0.015,0.0081,0.0079,0.336,0.6,0.724,0.754,0.221,-0.614,0.517,-0.732,0.419
236,1,1,1,2,1,1,20,22.4,61.9,85.6,0.0151,0.0081,0.0079,0.338,0.603,0.727,0.757,0.222,-0.617,0.522,-0.739,0.423
237,1,1,1,2,1,1,20,22.3,62.6,85.4,0.0151,0.0081,0.0079,0.335,0.598,0.722,0.759,0.223,-0.619,0.519,-0.735,0.421
238,1,1,1,2,1,1,20,22.3,62.4,86.4,0.0151,0.0081,0.0079,0.334,0.597,0.721,0.758,0.223,-0.618,0.523,-0.741,0.424
239,1,1,1,2,1,1,20,22.5,62.3,86.2,0.0149,0.0081,0.008,0.337,0.601,0.726,0.753,0.221,-0.614,0.523,-0.741,0.424
240,1,1,1,2,1,1,20,22.5,62.7,85.2,0.0151,0.0081,0.008,0.339,0.605,0.73,0.754,0.222,-0.615,0.519,-0.735,0.421
241,1,1,1,2,1,1,20,22.5,62.4,86.1,0.015,0.0081,0.0079,0.336,0.601,0.725,0.753,0.221,-0.614,0.523,-0.741,0.424
242,1,1,1,2,1,1,20,22.4,62,86.4,0.0151,0.0082,0.0079,0.336,0.6,0.723,0.75,0.22,-0.612,0.517,-0.732,0.419
243,1,1,1,2,1,1,20,22.7,62.3,86.1,0.015,0.0082,0.0079,0.338,0.603,0.728,0.754,0.221,-0.614,0.521,-0.738,0.423
244,1,1,1,2,1,1,20,22.4,62.3,85,0.0151,0.0082,0.008,0.336,0.6,0.724,0.755,0.222,-0.616,0.522,-0.739,0.423
245,1,1,1,2,1,1,20,22.6,62.5,85.5,0.015,0.0081,0.008,0.335,0.598,0.722,0.761,0.224,-0.621,0.525,-0.743,0.426
246,1,1,1,2,1,1,20,22.6,61.9,86.1,0.015,0.0082,0.0079,0.336,0.601,0.725,0.758,0.223,-0.618,0.524,-0.742,0.425
247,1,1,1,2,1,1,20,22.6,62.8,86.8,0.015,0.0081,0.0078,0.334,0.596,0.72,0.755,0.222,-0.616,0.525,-0.744,0.426
248,1,1,1,2,1,1,20,22.4,62.6,86.2,0.0151,0.0081,0.0079,0.336,0.601,0.725,0.752,0.221,-0.613,0.525,-0.743,0.426
249,1,1,1,2,1,1,20,22.7,61.8,84.8,0.0149,0.0082,0.008,0.335,0.598,0.722,0.751,0.221,-0.612,0.518,-0.734,0.42
250,1,1,1,2,1,1,20,22.5,61.5,85.7,0.015,0.0082,0.0079,0.335,0.598,0.721,0.765,0.225,-0.624,0.528,-0.748,0.428
251,1,1,1,2,1,1,20,22.4,62.5,85.9,0.015,0.0081,0.0079,0.338,0.604,0.729,0.76,0.223,-0.619,0.524,-0.743,0.425
252,1,1,1,2,1,1,20,22.7,62.5,86.1,0.015,0.0081,0.0079,0.335,0.598,0.721,0.759,0.223,-0.618,0.523,-0.741,0.424
253,1,1,1,2,1,1,20,22.7,62.5,85.6,0.015,0.0081,0.0079,0.338,0.603,0.728,0.756,0.222,-0.616,0.521,-0.738,0.423
254,1,1,1,2,1,1,20,22.6,61.8,85.9,0.0149,0.0082,0.0079,0.335,0.599,0.723,0.761,0.223,-0.62,0.525,-0.743,0.426
255,1,1,1,2,1,1,20,22.8,62.3,85.6,0.0149,0.0081,0.0079,0.336,0.601,0.725,0.758,0.223,-0.618,0.526,-0.744,0.426
256,1,1,1,2,1,1,20,22.7,62.1,85.1,0.0149,0.0082,0.008,0.334,0.597,0.72,0.755,0.222,-0.616,0.518,-0.734,0.42
257,1,1,1,2,1,1,20,22.8,62.3,86,0.0151,0.0082,0.0079,0.336,0.599,0.723,0.759,0.223,-0.618,0.523,-0.741,0.424
258,1,1,1,2,1,1,20,22.8,61.4,85.8,0.0149,0.0082,0.0079,0.338,0.605,0.729,0.761,0.224,-0.62,0.524,-0.742,0.425
259,1,1,1,2,1,1,20,22.5,62.4,86,0.015,0.0081,0.0079,0.337,0.602,0.726,0.756,0.222,-0.617,0.523,-0.741,0.424
260,1,1,1,2,1,1,20,22.8,61.7,84.3,0.015,0.0082,0.008,0.335,0.599,0.723,0.754,0.221,-0.614,0.52,-0.737,0.422
261,1,1,1,2,1,1,20,22.5,62.4,86.3,0.0151,0.0081,0.0079,0.337,0.603,0.727,0.754,0.221,-0.615,0.522,-0.739,0.423
262,1,1,1,2,1,1,20,22.6,62.4,85.8,0.0149,0.0081,0.0079,0.335,0.598,0.721,0.751,0.22,-0.612,0.521,-0.738,0.423
263,1,1,1,2,1,1,20,22.5,62.8,86,0.015,0.0081,0.008,0.336,0.6,0.724,0.764,0.224,-0.623,0.519,-0.735,0.421
264,1,1,1,2,1,1,20,22.5,63,86.7,0.015,0.0081,0.0079,0.337,0.602,0.727,0.751,0.221,-0.612,0.524,-0.742,0.425
265,1,1,1,2,1,1,20,22.9,62.2,85.4,0.0149,0.0082,0.008,0.335,0.598,0.722,0.765,0.225,-0.623,0.522,-0.739,0.423
266,1,1,1,2,1,1,20,23,62.6,85.5,0.0148,0.0081,0.0079,0.334,0.596,0.719,0.757,0.222,-0.617,0.521,-0.737,0.422
267,1,1,1,2,1,1,20,22.7,62,86.3,0.015,0.0081,0.0079,0.335,0.599,0.723,0.753,0.221,-0.613,0.524,-0.742,0.425
268,1,1,1,2,1,1,20,22.7,62.6,86.6,0.0149,0.0081,0.0079,0.337,0.603,0.727,0.759,0.223,-0.619,0.522,-0.739,0.423
269,1,1,1,2,1,1,20,22.4,62.4,86.4,0.015,0.0081,0.0079,0.337,0.602,0.726,0.753,0.221,-0.614,0.52,-0.737,0.422
270,1,1,1,2,1,1,20,22.5,62,86.1,0.015,0.0082,0.008,0.338,0.604,0.728,0.756,0.222,-0.617,0.523,-0.74,0.424
271,1,1,1,2,1,1,20,23,61.9,86.2,0.0148,0.0082,0.0079,0.338,0.603,0.728,0.755,0.222,-0.615,0.522,-0.739,0.423
272,1,1,1,2,1,1,20,22.7,61.8,87,0.0149,0.0081,0.0079,0.335,0.599,0.722,0.756,0.222,-0.617,0.526,-0.744,0.426
273,1,1,1,2,1,1,20,22.4,62.7,86,0.015,0.0081,0.008,0.336,0.6,0.724,0.761,0.224,-0.621,0.527,-0.746,0.427
274,1,1,1,2,1,1,20,22.4,61.5,85.6,0.015,0.0081,0.008,0.336,0.6,0.724,0.755,0.222,-0.616,0.522,-0.739,0.423
275,1,1,1,2,1,1,20,22.8,62,86.5,0.015,0.0081,0.0079,0.337,0.602,0.727,0.766,0.225,-0.624,0.523,-0.741,0.424
276,1,1,1,2,1,1,20,22.7,62.1,85.8,0.015,0.0081,0.008,0.334,0.596,0.72,0.757,0.222,-0.617,0.521,-0.738,0.422
277,1,1,1,2,1,1,20,22.3,61.6,86.1,0.0151,0.0082,0.0079,0.336,0.6,0.724,0.748,0.22,-0.61,0.521,-0.738,0.423
278,1,1,1,2,1,1,20,22.4,62.1,85.8,0.0151,0.0082,0.0079,0.335,0.598,0.722,0.76,0.223,-0.62,0.524,-0.743,0.425
279,1,1,1,2,1,1,20,22.9,63.1,85.7,0.0148,0.0081,0.0079,0.334,0.597,0.72,0.759,0.223,-0.619,0.518,-0.734,0.42
280,1,1,1,2,1,1,20,22.3,62,86.3,0.015,0.0082,0.0079,0.334,0.597,0.72,0.758,0.223,-0.618,0.522,-0.74,0.424
281,1,1,1,2,1,1,20,22.3,62.1,86,0.0151,0.0081,0.0079,0.335,0.598,0.722,0.751,0.221,-0.612,0.526,-0.745,0.427
282,1,1,1,2,1,1,20,22.6,62.1,86.1,0.0149,0.0082,0.0079,0.333,0.595,0.718,0.75,0.22,-0.612,0.521,-0.737,0.422
283,1,1,1,2,1,1,20,22.5,61.5,85.3,0.015,0.0082,0.008,0.337,0.601,0.725,0.758,0.223,-0.618,0.525,-0.743,0.426
284,1,1,1,2,1,1,20,22.6,62,86.9,0.0151,0.0081,0.0079,0.334,0.597,0.721,0.753,0.221,-0.614,0.523,-0.74,0.424
285,1,1,1,2,1,1,20,22.3,63.1,86.1,0.0152,0.0081,0.0079,0.336,0.601,0.725,0.75,0.22,-0.612,0.527,-0.746,0.427
286,1,1,1,2,1,1,20,22.4,61.8,85.2,0.015,0.0082,0.008,0.335,0.599,0.723,0.757,0.222,-0.617,0.521,-0.738,0.422
287,1,1,1,2,1,1,20,22.8,62.4,86.2,0.0149,0.0081,0.008,0.336,0.601,0.725,0.759,0.223,-0.619,0.522,-0.738,0.423
288,1,1,1,2,1,1,20,22.8,62.7,85.7,0.0148,0.0081,0.0079,0.337,0.601,0.725,0.75,0.22,-0.611,0.516,-0.73,0.418
289,1,1,1,2,1,1,20,22.3,61.8,85.2,0.0151,0.0082,0.008,0.337,0.602,0.726,0.76,0.223,-0.619,0.525,-0.743,0.425
290,1,1,1,2,1,1,20,22.4,61.8,86.4,0.015,0.0082,0.0079,0.337,0.603,0.727,0.754,0.222,-0.615,0.521,-0.737,0.422
291,1,1,1,2,1,1,20,22.6,62.3,85.3,0.0149,0.0081,0.0079,0.334,0.596,0.719,0.756,0.222,-0.617,0.519,-0.735,0.421
292,1,1,1,2,1,1,20,22.7,62.9,85.1,0.0149,0.0081,0.008,0.335,0.599,0.722,0.752,0.221,-0.613,0.521,-0.738,0.423
293,1,1,1,2,1,1,20,22.3,62,85.4,0.015,0.0082,0.008,0.338,0.604,0.729,0.753,0.221,-0.614,0.521,-0.738,0.422
294,1,1,1,2,1,1,20,22.7,61.7,85.8,0.0149,0.0082,0.0079,0.337,0.602,0.726,0.757,0.222,-0.617,0.526,-0.744,0.426
295,1,1,1,2,1,1,20,22.9,62.1,86.5,0.0149,0.0081,0.0079,0.338,0.605,0.729,0.751,0.221,-0.612,0.525,-0.743,0.425
296,1,1,1,2,1,1,20,22.4,62.1,85.2,0.015,0.0081,0.008,0.336,0.6,0.724,0.754,0.221,-0.614,0.521,-0.738,0.423
297,1,1,1,2,1,1,20,22.4,61.1,86.2,0.0151,0.0082,0.0079,0.34,0.607,0.733,0.749,0.22,-0.611,0.523,-0.741,0.424
298,1,1,1,2,1,1,20,22.7,61.9,86.2,0.015,0.0082,0.0079,0.335,0.599,0.722,0.755,0.222,-0.616,0.522,-0.739,0.423
299,1,1,1,2,1,1,20,22.6,61.6,86.9,0.0149,0.0082,0.0079,0.339,0.605,0.73,0.757,0.222,-0.617,0.517,-0.733,0.419
300,1,1,1,2,1,1,20,22.9,61.9,86.5,0.0149,0.0082,0.0079,0.336,0.599,0.723,0.756,0.222,-0.617,0.523,-0.74,0.424
301,1.1,1,1,2,1,1,20,22.6,61,85.3,0.0149,0.0082,0.0079,0.339,0.6,0.723,0.765,0.183,-0.618,0.472,-0.763,0.453
302,1.1,1,1,2,1,1,20,22.3,61.1,85.7,0.0151,0.0082,0.008,0.342,0.605,0.729,0.764,0.183,-0.617,0.469,-0.758,0.45
303,1.1,1,1,2,1,1,20,22.6,61.3,85.9,0.0151,0.0082,0.0078,0.341,0.603,0.727,0.767,0.184,-0.62,0.468,-0.756,0.449
304,1.1,1,1,2,1,1,20,22.5,59.9,86.6,0.015,0.0082,0.0078,0.339,0.6,0.722,0.761,0.182,-0.615,0.466,-0.753,0.447
305,1.1,1,1,2,1,1,20,22.8,60.3,84.5,0.015,0.0083,0.0079,0.34,0.601,0.724,0.763,0.183,-0.617,0.47,-0.759,0.45
306,1.1,1,1,2,1,1,20,22.4,61.6,84.1,0.0152,0.0081,0.008,0.341,0.603,0.726,0.77,0.184,-0.622,0.472,-0.762,0.453
307,1.1,1,1,2,1,1,20,22.5,60.5,85.3,0.0152,0.0082,0.0079,0.34,0.602,0.725,0.765,0.183,-0.618,0.469,-0.758,0.45
308,1.1,1,1,2,1,1,20,22.6,60.5,84.7,0.0151,0.0083,0.0079,0.341,0.603,0.726,0.767,0.184,-0.62,0.47,-0.76,0.451
309,1.1,1,1,2,1,1,20,22.6,61.2,84.7,0.0149,0.0082,0.0079,0.341,0.604,0.727,0.767,0.184,-0.62,0.471,-0.762,0.452
310,1.1,1,1,2,1,1,20,22.4,61.2,83.8,0.0151,0.0082,0.0079,0.341,0.605,0.728,0.769,0.184,-0.621,0.467,-0.755,0.448
311,1.1,1,1,2,1,1,20,22.5,60.8,85.2,0.015,0.0082,0.0079,0.341,0.603,0.726,0.765,0.183,-0.618,0.469,-0.758,0.45
312,1.1,1,1,2,1,1,20,22.6,61.8,85.4,0.0149,0.0081,0.0079,0.342,0.605,0.728,0.763,0.183,-0.617,0.469,-0.758,0.45
313,1.1,1,1,2,1,1,20,22.2,60.3,84.7,0.0151,0.0082,0.0079,0.336,0.595,0.716,0.77,0.184,-0.622,0.471,-0.761,0.452
314,1.1,1,1,2,1,1,20,22.5,60.4,84.6,0.015,0.0082,0.0079,0.34,0.602,0.725,0.767,0.183,-0.62,0.472,-0.763,0.453
315,1.1,1,1,2,1,1,20,22.4,61,84.7,0.0152,0.0082,0.008,0.34,0.602,0.725,0.765,0.183,-0.618,0.468,-0.755,0.449
316,1.1,1,1,2,1,1,20,22.4,60.3,84.8,0.0151,0.0082,0.0079,0.339,0.599,0.722,0.766,0.183,-0.619,0.47,-0.759,0.451
317,1.1,1,1,2,1,1,20,22.4,60.6,85.1,0.015,0.0082,0.0079,0.338,0.599,0.722,0.767,0.183,-0.62,0.466,-0.753,0.447
318,1.1,1,1,2,1,1,20,22.3,60.7,84.5,0.0151,0.0082,0.0079,0.341,0.604,0.728,0.765,0.183,-0.618,0.469,-0.757,0.45
319,1.1,1,1,2,1,1,20,22.1,60.6,85.2,0.0151,0.0082,0.008,0.341,0.603,0.727,0.767,0.184,-0.62,0.47,-0.759,0.451
320,1.1,1,1,2,1,1,20,22.6,60.4,84.3,0.015,0.0082,0.0079,0.341,0.604,0.728,0.77,0.184,-0.622,0.471,-0.761,0.452
321,1.1,1,1,2,1,1,20,22.5,60.6,85.1,0.0151,0.0082,0.008,0.339,0.601,0.723,0.766,0.183,-0.619,0.469,-0.758,0.45
322,1.1,1,1,2,1,1,20,22.5,61.1,85.4,0.015,0.0082,0.0079,0.34,0.601,0.724,0.764,0.183,-0.618,0.471,-0.762,0.452
323,1.1,1,1,2,1,1,20,22.6,60.9,85.9,0.0151,0.0082,0.0079,0.341,0.604,0.727,0.767,0.183,-0.62,0.468,-0.757,0.449
324,1.1,1,1,2,1,1,20,22.5,61,84.8,0.0152,0.0081,0.008,0.339,0.6,0.722,0.763,0.183,-0.617,0.471,-0.761,0.452
325,1.1,1,1,2,1,1,20,22.3,60.7,84.6,0.0152,0.0082,0.008,0.339,0.601,0.723,0.766,0.183,-0.619,0.469,-0.759,0.45
326,1.1,1,1,2,1,1,20,22.5,61.2,84.5,0.015,0.0082,0.0079,0.338,0.599,0.721,0.754,0.18,-0.61,0.471,-0.761,0.452
327,1.1,1,1,2,1,1,20,22.5,60.6,85.3,0.0151,0.0082,0.0078,0.34,0.602,0.725,0.769,0.184,-0.622,0.468,-0.757,0.449
328,1.1,1,1,2,1,1,20,22.6,61.7,84.4,0.0151,0.0081,0.0079,0.342,0.605,0.729,0.772,0.185,-0.624,0.477,-0.771,0.458
329,1.1,1,1,2,1,1,20,22.6,61.3,85.3,0.015,0.0082,0.008,0.339,0.6,0.722,0.762,0.182,-0.616,0.472,-0.762,0.452
330,1.1,1,1,2,1,1,20,22.5,60.7,85,0.0151,0.0082,0.008,0.339,0.6,0.722,0.769,0.184,-0.621,0.466,-0.753,0.447
331,1.1,1,1,2,1,1,20,22.5,60.8,84.2,0.015,0.0082,0.008,0.337,0.596,0.718,0.767,0.184,-0.62,0.47,-0.76,0.451
332,1.1,1,1,2,1,1,20,22.6,61.2,86.2,0.015,0.0081,0.0079,0.342,0.605,0.729,0.767,0.183,-0.62,0.47,-0.76,0.451
333,1.1,1,1,2,1,1,20,22.3,60.2,85.3,0.0152,0.0083,0.0079,0.341,0.603,0.727,0.769,0.184,-0.622,0.47,-0.76,0.451
334,1.1,1,1,2,1,1,20,22.4,60.8,85.3,0.015,0.0082,0.0079,0.339,0.601,0.724,0.765,0.183,-0.618,0.471,-0.762,0.452
335,1.1,1,1,2,1,1,20,22.4,60.2,85.3,0.0151,0.0083,0.0079,0.339,0.599,0.722,0.763,0.183,-0.617,0.47,-0.759,0.451
336,1.1,1,1,2,1,1,20,22.5,60.6,84.4,0.015,0.0082,0.008,0.337,0.597,0.719,0.765,0.183,-0.618,0.468,-0.756,0.449
337,1.1,1,1,2,1,1,20,22.7,61.1,83.8,0.015,0.0082,0.008,0.34,0.602,0.725,0.759,0.182,-0.613,0.472,-0.763,0.453
338,1.1,1,1,2,1,1,20,22.4,60.4,84.8,0.0151,0.0082,0.008,0.341,0.603,0.726,0.768,0.184,-0.621,0.473,-0.764,0.454
339,1.1,1,1,2,1,1,20,22.5,60.2,85.4,0.015,0.0082,0.0079,0.336,0.595,0.717,0.761,0.182,-0.615,0.469,-0.757,0.45
340,1.1,1,1,2,1,1,20,22.3,61.2,85.8,0.0151,0.0082,0.0079,0.339,0.6,0.723,0.769,0.184,-0.622,0.472,-0.763,0.453
341,1.1,1,1,2,1,1,20,22.5,60.3,85.9,0.015,0.0082,0.0079,0.339,0.6,0.723,0.77,0.184,-0.622,0.474,-0.765,0.454
342,1.1,1,1,2,1,1,20,22.8,61.1,85.8,0.0149,0.0081,0.0079,0.339,0.599,0.722,0.769,0.184,-0.622,0.47,-0.76,0.451
343,1.1,1,1,2,1,1,20,22.3,60.8,84.2,0.0151,0.0082,0.008,0.338,0.598,0.72,0.764,0.183,-0.617,0.471,-0.762,0.452
344,1.1,1,1,2,1,1,20,22.5,60.5,85,0.015,0.0083,0.0079,0.34,0.602,0.724,0.757,0.181,-0.612,0.467,-0.754,0.448
